timestamp,open,high,low,close,volume,price_change,spike_detected,anomaly_type,log_timestamp
2026-07-28 22:11:00,0.857,0.857035,0.857,0.85702,31,2.3337222870400964e-05,True,spike,2026-07-29 06:06:02
2026-07-28 22:12:00,0.85701,0.85704,0.85701,0.85704,17,2.3336678257157573e-05,True,spike,2026-07-29 06:06:02
2026-07-28 22:14:00,0.857035,0.85704,0.856995,0.85701,65,-3.500420050406294e-05,True,spike,2026-07-29 06:06:02
2026-07-28 22:16:00,0.857015,0.85703,0.856965,0.856975,52,-4.083966348122914e-05,True,spike,2026-07-29 06:06:02
2026-07-28 22:22:00,0.856965,0.85698,0.85695,0.85698,67,1.1669019919002821e-05,True,spike,2026-07-29 06:06:02
2026-07-28 22:23:00,0.85698,0.856995,0.85696,0.856995,39,1.7503325631773592e-05,True,spike,2026-07-29 06:06:02
2026-07-28 22:26:00,0.856995,0.85703,0.85699,0.85701,31,1.7503019270836973e-05,True,spike,2026-07-29 06:06:02
2026-07-28 22:28:00,0.857005,0.85703,0.85698,0.85699,49,-1.750281503609674e-05,True,spike,2026-07-29 06:06:02
2026-07-28 22:30:00,0.85699,0.857045,0.85699,0.857045,34,6.417811176318011e-05,True,spike,2026-07-29 06:06:02
2026-07-28 22:31:00,0.85704,0.857045,0.85701,0.857025,45,-2.3335997526241492e-05,True,spike,2026-07-29 06:06:02
2026-07-28 22:32:00,0.85703,0.857075,0.85702,0.85704,78,1.7502406580938157e-05,True,spike,2026-07-29 06:06:02
2026-07-28 22:33:00,0.85704,0.857065,0.85704,0.85705,32,1.1668066834724655e-05,True,spike,2026-07-29 06:06:02
2026-07-28 22:34:00,0.85705,0.857065,0.857035,0.857035,50,-1.7501896038774056e-05,True,spike,2026-07-29 06:06:02
2026-07-28 22:35:00,0.857035,0.857045,0.85701,0.857025,67,-1.1668134906939187e-05,True,spike,2026-07-29 06:06:02
2026-07-28 22:36:00,0.857025,0.85703,0.85702,0.85703,43,5.834135526905371e-06,True,spike,2026-07-29 06:06:02
2026-07-28 22:37:00,0.85703,0.85704,0.857015,0.857025,44,-5.834101489909926e-06,True,spike,2026-07-29 06:06:02
2026-07-28 22:38:00,0.857015,0.857055,0.857015,0.857035,35,1.1668271053810741e-05,True,spike,2026-07-29 06:06:02
2026-07-28 22:40:00,0.857035,0.85706,0.85703,0.857045,62,1.1668134906939187e-05,True,spike,2026-07-29 06:06:02
2026-07-28 22:42:00,0.85704,0.857065,0.85704,0.857055,50,1.1667998763176257e-05,True,spike,2026-07-29 06:06:02
2026-07-28 22:43:00,0.857055,0.857065,0.857035,0.857035,29,-2.3335725245154926e-05,True,spike,2026-07-29 06:06:02
2026-07-28 22:44:00,0.857035,0.857065,0.857035,0.85706,31,2.917033726745899e-05,True,spike,2026-07-29 06:06:02
2026-07-28 22:46:00,0.857055,0.857055,0.857035,0.85704,41,-1.750179393389395e-05,True,spike,2026-07-29 06:06:02
2026-07-28 22:47:00,0.85704,0.857055,0.857035,0.85705,38,1.1668066834724655e-05,True,spike,2026-07-29 06:06:02
2026-07-28 22:50:00,0.857055,0.857055,0.85703,0.85703,36,-2.3335861385032075e-05,True,spike,2026-07-29 06:06:02
2026-07-28 22:52:00,0.85703,0.857035,0.857015,0.857015,24,-1.7502304470062846e-05,True,spike,2026-07-29 06:06:02
2026-07-28 22:53:00,0.857015,0.85705,0.85701,0.857035,84,2.3336814408247974e-05,True,spike,2026-07-29 06:06:02
2026-07-28 22:54:00,0.857035,0.857035,0.85702,0.85702,42,-1.750220236040878e-05,True,spike,2026-07-29 06:06:02
2026-07-28 22:55:00,0.857025,0.857025,0.857005,0.85701,38,-1.1668339128578786e-05,True,spike,2026-07-29 06:06:02
2026-07-28 22:56:00,0.85701,0.85702,0.857005,0.857015,22,5.83423764011215e-06,True,spike,2026-07-29 06:06:02
2026-07-28 22:57:00,0.857015,0.85704,0.857,0.85703,44,1.7502610806019447e-05,True,spike,2026-07-29 06:06:02
2026-07-28 22:58:00,0.85703,0.85703,0.857015,0.857015,16,-1.7502304470062846e-05,True,spike,2026-07-29 06:06:02
2026-07-28 22:59:00,0.857015,0.85703,0.857015,0.857025,30,1.166840720423501e-05,True,spike,2026-07-29 06:06:02
2026-07-28 23:00:00,0.85702,0.85705,0.85701,0.85705,91,2.9170677634748898e-05,True,spike,2026-07-29 06:06:02
2026-07-28 23:01:00,0.85704,0.857055,0.857035,0.85704,40,-1.1667930692405015e-05,True,spike,2026-07-29 06:06:02
2026-07-28 23:02:00,0.85704,0.85705,0.85703,0.85703,49,-1.1668066834724655e-05,True,spike,2026-07-29 06:06:02
2026-07-28 23:04:00,0.85703,0.857035,0.85701,0.85702,36,-1.1668202980041897e-05,True,spike,2026-07-29 06:06:02
